"placekey","parent_placekey","location_name","safegraph_brand_ids","brands","top_category","sub_category","category_tags","naics_code","latitude","longitude","street_address","city","region","postal_code","iso_country_code","phone_number","open_hours","opened_on","closed_on","tracking_closed_since","geometry_type","date_range_start","date_range_end","raw_visit_counts","raw_visitor_counts","visits_by_day","visitor_home_cbgs","visitor_country_of_origin","distance_from_home","median_dwell","bucketed_dwell_times","related_same_day_brand","related_same_month_brand","popularity_by_hour","popularity_by_day","device_type","poi_cbg","visitor_home_aggregation","visitor_daytime_cbgs"
223-223@627-wc7-k75,,ProSwim NYC,,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,,713940,40.71786,-74.014641,400 Chambers St,New York,NY,10282,US,,"{ ""Mon"": [[""9:00"", ""18:30""]], ""Tue"": [[""9:00"", ""18:30""]], ""Wed"": [[""9:00"", ""18:30""]], ""Thu"": [[""9:00"", ""18:30""]], ""Fri"": [[""9:00"", ""18:30""]], ""Sat"": [], ""Sun"": [] }",,,2019-07,POLYGON,2021-07-01T00:00:00-04:00,2021-08-01T00:00:00-04:00,345,165,"[21,6,5,11,10,9,14,10,7,6,7,19,18,10,14,8,5,5,9,7,20,15,7,12,14,17,14,9,16,10,10]","{""360610317031"":9,""360470302001"":5,""360850033002"":5,""360811047005"":5,""340258092001"":4,""360610317032"":4,""360810463001"":4,""360810016002"":4,""360610054003"":4,""090010209002"":4,""360810261004"":4,""360470292001"":4,""360810383021"":4,""440030208003"":4,""360810997042"":4,""060650507003"":4,""340030522002"":4,""360050092001"":4,""360850128062"":4,""360610129002"":4,""120860105005"":4,""340130206002"":4,""360610033002"":4,""360470198001"":4,""360850170082"":4,""340258095022"":4,""060971526002"":4,""360610024002"":4,""360470580002"":4,""090010501001"":4,""360050204003"":4,""360610124004"":4}","{""US"":146}",14039,80.0,"{""<5"":8,""5-10"":74,""11-20"":26,""21-60"":53,""61-120"":37,""121-240"":48,"">240"":99}","{""BP"":5,""Starbucks"":5,""Dunkin'"":3,""Bluestone Lane"":3,""Barnes and Noble"":3,""McDonald's"":3,""The Home Depot"":2,""Target"":2,""Duane Reade by Walgreens"":1,""Dos Toros Taqueria"":1,""Olive Garden"":1,""Baskin Robbins"":1,""Walgreens"":1,""Subway"":1,""Shake Shack"":1,""Speedway"":1,""Le Pain Quotidien"":1,""Mobil"":1,""Ermenegildo Zenga"":1,""BJ's Wholesale Club"":1}","{""Starbucks"":44,""Dunkin'"":39,""McDonald's"":38,""BP"":28,""Target"":27,""Walgreens"":21,""Sunoco"":21,""Chipotle Mexican Grill"":21,""Mobil"":20,""CVS"":20,""Subway"":19,""Baskin Robbins"":16,""Barnes and Noble"":14,""Burger King"":14,""The Home Depot"":13,""Wendy's"":13,""Shell Oil"":13,""Dollar Tree"":13,""7-Eleven"":13,""BJ's Wholesale Club"":13}","[47,44,43,42,45,44,51,88,100,113,113,108,103,104,98,82,68,50,42,47,35,52,45,41]","{""Monday"":55,""Tuesday"":48,""Wednesday"":53,""Thursday"":76,""Friday"":38,""Saturday"":38,""Sunday"":37}","{""android"":75,""ios"":92}",360610317032,"{""360610317031"":8,""360810383021"":5,""360610124004"":5,""060971526002"":5,""360470594013"":4,""120990060081"":4,""360610029002"":4,""360810367002"":4,""340258092001"":4,""340390316023"":4,""360850033002"":4,""360610002012"":4,""360610054003"":4,""340258095022"":4,""361031907044"":4,""360470258002"":4,""360610317032"":4,""340030522002"":4,""361190132021"":4,""360810291002"":4,""360470555001"":4,""360810347001"":4,""360470702012"":4,""360810283001"":4,""360810163003"":4,""360470080003"":4,""360470325003"":4,""360610015021"":4,""440030208003"":4,""090052534001"":4,""340390341001"":4,""360050092001"":4}","{""360610317031"":8,""340258092001"":4,""360470804001"":4,""360850128062"":4,""340030522002"":4,""361190132021"":4,""360610033002"":4,""360850151005"":4,""360470198001"":4,""360470728001"":4,""360470280001"":4,""360810997042"":4,""360810269021"":4,""340030351002"":4,""360610317032"":4,""360810261004"":4,""360850033002"":4,""360471122001"":4,""340230062074"":4,""360811617004"":4,""360179706013"":4,""090010209002"":4,""360470594013"":4,""120860105005"":4,""090010501001"":4,""360050248001"":4,""440030208003"":4,""360470450001"":4}"
226-222@627-s4k-pd9,,Equinox Fitness Clubs,SG_BRAND_0cf9d52fc56badb790a6c3965f24eb8c,Equinox Fitness Clubs,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,,713940,40.791939,-73.974148,2465 Broadway,New York,NY,10025,US,,"{ ""Mon"": [[""5:30"", ""22:00""]], ""Tue"": [[""5:30"", ""22:00""]], ""Wed"": [[""5:30"", ""22:00""]], ""Thu"": [[""5:30"", ""22:00""]], ""Fri"": [[""5:30"", ""20:00""]], ""Sat"": [[""7:00"", ""19:00""]], ""Sun"": [[""7:00"", ""19:00""]] }",,,2021-04,POLYGON,2021-07-01T00:00:00-04:00,2021-08-01T00:00:00-04:00,123,69,"[3,3,3,1,2,5,8,1,2,4,2,5,7,4,4,4,0,2,4,5,5,9,2,4,0,6,8,10,3,3,4]","{""360610189006"":6,""360610224001"":4,""360610307001"":4,""361031581022"":4,""360610233002"":4,""360810403003"":4,""360610214002"":4,""340270437001"":4,""361031122062"":4,""360610224002"":4,""360610261005"":4,""360610179004"":4,""360610199004"":4}","{""US"":62}",4289,56.0,"{""<5"":0,""5-10"":10,""11-20"":9,""21-60"":48,""61-120"":32,""121-240"":7,"">240"":17}","{""Starbucks"":4,""Dunkin'"":4,""CVS"":3,""Baskin Robbins"":2,""7-Eleven"":2,""Target"":2,""Chopt Creative Salad"":2,""Joe & The Juice"":2,""Burlington"":2,""McDonald's"":2,""Petco"":1,""Trader Joe's"":1,""Lotus Dealers"":1,""Bentley Motors"":1,""Porsche"":1,""Simon mall"":1,""BP"":1,""Goodwill Industries"":1,""Rolls‑Royce Motor Cars"":1,""Banana Republic"":1}","{""Starbucks"":43,""McDonald's"":30,""Dunkin'"":30,""Target"":23,""Baskin Robbins"":23,""Subway"":23,""Walgreens"":20,""Chipotle Mexican Grill"":19,""BP"":19,""CVS"":19,""SoulCycle"":17,""Walmart"":16,""Mobil"":14,""Sunoco"":14,""T.J. Maxx"":13,""Wawa"":13,""Petco"":12,""7-Eleven"":12,""Staples"":12,""Panera Bread"":12}","[3,3,3,4,3,9,12,15,22,27,32,29,25,20,22,24,22,28,30,21,12,5,4,6]","{""Monday"":17,""Tuesday"":25,""Wednesday"":27,""Thursday"":20,""Friday"":14,""Saturday"":15,""Sunday"":5}","{""android"":32,""ios"":33}",360610179005,"{""360610162005"":6,""360810403003"":4,""360610177003"":4,""517000314001"":4,""360610179002"":4,""361032010012"":4,""360610224002"":4,""360610236004"":4,""360610159006"":4,""340350530003"":4,""421039508012"":4,""360050144003"":4,""360610173003"":4}","{""361031122062"":5,""360470700001"":4,""360610233001"":4,""360610179003"":4,""360610149003"":4,""360610162005"":4,""340311247002"":4,""360610224002"":4,""360610237003"":4,""360610191001"":4}"
22d-222@627-s8r-bx5,,New York Yacht Club,,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,,713940,40.755726,-73.981569,37 W 44th St,New York,NY,10036,US,+12123821000,,,,2019-07,POLYGON,2021-07-01T00:00:00-04:00,2021-08-01T00:00:00-04:00,125,63,"[3,0,2,4,1,0,2,9,13,5,4,8,3,2,5,2,1,3,3,4,2,8,8,0,2,3,5,6,9,7,1]","{""250010112004"":5,""250250406002"":4,""250277395004"":4,""360610080004"":4,""360594047004"":4,""340130208004"":4,""340030490022"":4,""340130200004"":4,""360470988001"":4,""360610139005"":4}","{""US"":53}",30325,102.0,"{""<5"":0,""5-10"":0,""11-20"":11,""21-60"":32,""61-120"":25,""121-240"":18,"">240"":39}","{""Starbucks"":4,""Walmart"":3,""Subway"":3,""Regal Nails Salon & Spa"":2,""Taco Bell"":2,""BJ's Wholesale Club"":2,""McDonald's"":2,""Shell Oil"":2,""Build A Bear Workshop"":1,""Sheraton Hotels & Resorts"":1,""Ramada"":1,""Target"":1,""Greyhound"":1,""Simon mall"":1,""BP"":1,""Barnes and Noble"":1,""Health Street"":1,""Paris Baguette"":1,""Schnippers"":1,""Hertz"":1}","{""McDonald's"":33,""Starbucks"":32,""Dunkin'"":29,""Sunoco"":19,""Subway"":19,""Target"":17,""Costco"":14,""CVS"":13,""Walmart"":11,""BP"":11,""Taco Bell"":11,""Walgreens"":11,""Shell Oil"":11,""Simon mall"":10,""Speedway"":10,""Six Flags"":10,""Mobil"":10,""Exxon Mobil"":10,""Chipotle Mexican Grill"":8,""Barnes and Noble"":8}","[17,14,13,13,16,14,14,20,25,23,29,29,33,32,38,29,27,24,24,19,23,24,20,19]","{""Monday"":15,""Tuesday"":12,""Wednesday"":12,""Thursday"":34,""Friday"":30,""Saturday"":9,""Sunday"":13}","{""android"":17,""ios"":46}",360610096001,"{""360610080004"":5,""340130200004"":4,""340130104002"":4,""360610139005"":4,""391079672001"":4,""360810650001"":4,""340030490022"":4,""360470371005"":4,""360610225004"":4,""360610096001"":4}","{""360470988001"":5,""361190084012"":4,""340130104002"":4,""360470484001"":4,""250277395004"":4,""360610096001"":4,""250010112004"":4,""340130200004"":4,""360550126006"":4,""360710143011"":4,""360811579031"":4}"
22x-222@627-wc7-s3q,,Work Train Fight,,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,,713940,40.726155,-73.995642,636 Broadway Fl 2,New York,NY,10012,US,+16467274660,"{ ""Mon"": [[""6:00"", ""22:00""]], ""Tue"": [[""6:00"", ""22:00""]], ""Wed"": [[""6:00"", ""22:00""]], ""Thu"": [[""6:00"", ""22:00""]], ""Fri"": [[""6:00"", ""20:00""]], ""Sat"": [[""9:00"", ""17:00""]], ""Sun"": [[""9:00"", ""16:00""]] }",,,2019-07,POLYGON,2021-07-01T00:00:00-04:00,2021-08-01T00:00:00-04:00,63,51,"[1,1,2,1,0,0,5,1,2,3,2,0,2,0,2,3,1,6,1,2,3,4,6,2,0,2,0,2,3,6,0]","{""471630426002"":8,""420270118002"":4,""360470305003"":4,""401335836003"":4,""510594914042"":4,""120050026082"":4}","{""US"":51}",15378,47.0,"{""<5"":0,""5-10"":3,""11-20"":5,""21-60"":33,""61-120"":16,""121-240"":3,"">240"":3}","{""Target"":3,""Nike"":3,""GUESS"":3,""Starbucks"":3,""Forever 21"":3,""Courtyard by Marriott"":3,""Ripley's Entertainment Inc"":3,""EVEN Hotels"":2,""Hyatt Regency"":2,""Four Points By Sheraton"":2,""Buffalo Exchange"":2,""BP"":2,""Goodwill Industries"":2,""Equinox Fitness Clubs"":2,""Sephora"":2,""Taco Bell"":2,""Coach"":2,""Dior"":2,""Junior's"":2,""Hyatt House"":2}","{""Starbucks"":55,""Target"":33,""McDonald's"":33,""Dunkin'"":25,""BP"":24,""Chick-fil-A"":24,""CVS"":22,""Walmart"":20,""Wendy's"":20,""T.J. Maxx"":18,""The Home Depot"":18,""Shell Oil"":18,""Subway"":18,""Shake Shack"":16,""Taco Bell"":16,""Walgreens"":16,""Exxon Mobil"":16,""Mobil"":14,""Equinox Fitness Clubs"":12,""Staples"":12}","[0,0,1,0,0,0,1,1,1,2,12,16,17,10,10,12,7,13,15,10,2,1,0,0]","{""Monday"":3,""Tuesday"":4,""Wednesday"":10,""Thursday"":11,""Friday"":18,""Saturday"":8,""Sunday"":9}","{""android"":20,""ios"":30}",360610055022,"{""340030080006"":8,""401335836003"":5,""360470215004"":4,""060730191052"":4,""120860037021"":4}","{""360610042002"":4,""360470305003"":4,""360811010022"":4,""270531055002"":4,""360610151004"":4,""130311104012"":4,""360610055011"":4}"
23b-222@627-s8j-dsq,,Core Pilates NYC,,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,,713940,40.733506,-73.99267,99 University Pl Fl 9,New York,NY,10003,US,,,,,2019-07,POLYGON,2021-07-01T00:00:00-04:00,2021-08-01T00:00:00-04:00,9,8,"[1,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0]","{""360594099002"":5,""361031586091"":4,""360610034002"":4}","{""US"":8}",19351,68.0,"{""<5"":0,""5-10"":0,""11-20"":0,""21-60"":4,""61-120"":4,""121-240"":1,"">240"":0}","{""Petco"":11,""Club Pilates"":11,""7-Eleven"":11,""BP"":11}","{""Dunkin'"":63,""McDonald's"":50,""BP"":38,""Starbucks"":38,""Mobil"":38,""Walmart"":25,""The Home Depot"":25,""7-Eleven"":25,""Wendy's"":25,""ConocoPhillips"":25,""Chick-fil-A"":25,""Burger King"":25,""Sunoco"":25,""Petco"":13,""Sonic"":13,""Duane Reade by Walgreens"":13,""Trade Fair Supermarket"":13,""Target"":13,""Miller's Ale House"":13,""Crunch"":13}","[0,0,0,0,0,0,0,1,2,6,6,0,0,0,0,0,0,1,3,2,0,0,0,0]","{""Monday"":0,""Tuesday"":2,""Wednesday"":3,""Thursday"":3,""Friday"":0,""Saturday"":1,""Sunday"":0}","{""android"":4,""ios"":4}",360610061002,"{""360810929001"":5,""360610034002"":4,""361031586091"":4}",{}
23p-223@627-wc7-8gk,,Yoga Art Oasis,,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,,713940,40.717027,-73.996145,80 Bowery Rm 302,New York,NY,10013,US,,"{ ""Mon"": [[""6:00"", ""20:00""]], ""Tue"": [[""6:00"", ""20:00""]], ""Wed"": [[""6:00"", ""20:00""]], ""Thu"": [[""6:00"", ""20:00""]], ""Fri"": [[""6:00"", ""20:00""]], ""Sat"": [[""8:00"", ""20:00""]], ""Sun"": [[""8:00"", ""20:00""]] }",,,2019-07,POLYGON,2021-07-01T00:00:00-04:00,2021-08-01T00:00:00-04:00,51,36,"[1,0,0,0,0,1,1,0,1,3,1,3,1,2,3,2,2,4,2,2,2,5,2,3,1,1,1,1,1,4,1]","{""360470186001"":4,""360610060001"":4,""360470430003"":4,""360470594012"":4,""360470082001"":4,""340297340013"":4,""360470196002"":4}","{""US"":31}",12168,50.0,"{""<5"":0,""5-10"":6,""11-20"":5,""21-60"":15,""61-120"":7,""121-240"":11,"">240"":7}","{""BounceU"":4,""Starbucks"":4,""Key Food"":2,""Duane Reade by Walgreens"":2,""Trader Joe's"":2,""BP"":2,""Blick Art Materials"":2,""Domino's Pizza"":2,""KFC"":2,""Edible Arrangements"":2,""Popeyes Louisiana Kitchen"":2,""Anthropologie"":2,""Bed Bath & Beyond"":2,""Costco"":2,""Sherwin-Williams"":2,""Del Frisco's Grille"":2,""AutoZone"":2,""BurgerFi"":2,""Exxon Mobil"":2,""Shell Oil"":2}","{""Target"":31,""McDonald's"":31,""Dunkin'"":25,""BP"":22,""Mobil"":22,""Costco"":22,""Walmart"":19,""The Home Depot"":19,""Starbucks"":19,""Domino's Pizza"":17,""7-Eleven"":17,""Popeyes Louisiana Kitchen"":17,""BJ's Wholesale Club"":17,""Petco"":14,""Chipotle Mexican Grill"":14,""Simon mall"":14,""Baskin Robbins"":14,""Walgreens"":14,""Shell Oil"":14,""Speedway"":11}","[0,0,0,0,0,0,0,1,4,15,17,17,17,15,15,14,14,10,4,4,2,2,1,1]","{""Monday"":6,""Tuesday"":5,""Wednesday"":6,""Thursday"":10,""Friday"":9,""Saturday"":9,""Sunday"":6}","{""android"":20,""ios"":16}",360610041002,"{""360470168001"":4,""090010209001"":4,""360470430003"":4,""360810485002"":4,""360470286004"":4,""360810521002"":4,""360470306001"":4}","{""360810179001"":5,""360610060001"":4}"
zzy-229@627-s8k-3t9,,Str8 Fram Yaad Dance,,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,,713940,40.753579,-73.991958,529 8th Ave,New York,NY,10018,US,+13474649853,,,,2019-07,POLYGON,2021-07-01T00:00:00-04:00,2021-08-01T00:00:00-04:00,37,24,"[0,1,1,0,0,2,1,1,0,0,0,3,4,2,2,1,0,0,2,2,0,2,0,0,0,2,4,5,0,1,1]","{""360470800002"":5,""360850198004"":5,""291892162003"":4,""360810853003"":4}","{""US"":24}",21598,63.0,"{""<5"":0,""5-10"":1,""11-20"":2,""21-60"":13,""61-120"":12,""121-240"":9,"">240"":0}","{""Burger King"":8,""Starbucks"":5,""Hampton"":5,""Pioneer Supermarkets"":3,""Radisson"":3,""Olive Garden"":3,""Popeyes Louisiana Kitchen"":3,""TCC"":3,""CrossFit"":3,""The Little Gym"":3,""Curio Collection"":3,""Luke's Lobster"":3,""Walgreens"":3,""McDonald's"":3,""Dunkin'"":3}","{""Starbucks"":38,""Dunkin'"":33,""BP"":25,""McDonald's"":25,""Walgreens"":21,""Shell Oil"":21,""Target"":17,""Taco Bell"":17,""Walmart"":13,""Pioneer Supermarkets"":13,""Trader Joe's"":13,""Radisson"":13,""Simon mall"":13,""T.J. Maxx"":13,""Popeyes Louisiana Kitchen"":13,""Burger King"":13,""ShopRite"":13,""Subway"":13,""Sonic"":8,""Chipotle Mexican Grill"":8}","[0,0,0,0,0,0,1,1,6,10,19,15,4,3,3,4,6,5,4,1,1,1,0,0]","{""Monday"":7,""Tuesday"":12,""Wednesday"":8,""Thursday"":5,""Friday"":3,""Saturday"":2,""Sunday"":0}","{""android"":4,""ios"":19}",360610109001,"{""360850198004"":5,""450570112011"":5,""360470336003"":4,""340170150011"":4}","{""360470800002"":4,""291892162003"":4,""360470336003"":4,""340258030003"":4,""450570112012"":4}"
234-222@627-s8j-fvf,226-222@627-s8j-fvf,Uptown Pilates,,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,,713940,40.733711,-73.999155,404 Avenue of the Americas Apt 2,New York,NY,10011,US,+12129829505,"{ ""Mon"": [[""7:00"", ""21:00""]], ""Tue"": [[""7:00"", ""21:00""]], ""Wed"": [[""7:00"", ""21:00""]], ""Thu"": [[""7:00"", ""21:00""]], ""Fri"": [[""7:00"", ""20:00""]], ""Sat"": [[""8:00"", ""16:00""]], ""Sun"": [[""10:00"", ""18:00""]] }",,,2019-07,POLYGON,,,,,,,,,,,,,,,,,,
226-222@627-s8j-gc5,,CorePower Yoga,SG_BRAND_0f2d55b86cd3a2f5e7f1a5643c629ff2,CorePower Yoga,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,,713940,40.739206,-73.99374,32 W 18th St,New York,NY,10011,US,,"{ ""Mon"": [[""6:00"", ""22:00""]], ""Tue"": [[""6:00"", ""22:00""]], ""Wed"": [[""6:00"", ""22:00""]], ""Thu"": [[""6:00"", ""22:00""]], ""Fri"": [[""6:00"", ""22:00""]], ""Sat"": [[""6:00"", ""22:00""]], ""Sun"": [[""6:00"", ""22:00""]] }",,,2019-07,POLYGON,2021-07-01T00:00:00-04:00,2021-08-01T00:00:00-04:00,173,124,"[4,5,7,0,3,5,11,7,3,6,2,10,11,8,6,3,4,1,7,6,5,11,7,6,4,8,1,6,6,5,5]","{""240037026022"":7,""360810619002"":6,""360610060001"":5,""360610058001"":4,""360050429011"":4,""060750308001"":4,""360810481004"":4,""360810437021"":4,""360610138006"":4,""360593001003"":4,""360610024001"":4,""360810062026"":4,""360050239001"":4,""360470730001"":4,""360470037001"":4,""360050332013"":4,""360810741003"":4,""360050212001"":4,""360595187001"":4,""360470608003"":4,""360610231003"":4,""360610125001"":4,""360610087001"":4,""360810954001"":4,""360810367002"":4,""360850008003"":4,""360610091002"":4,""360050426003"":4,""360811139002"":4,""360610155002"":4,""360610052001"":4,""360050141002"":4}","{""US"":116}",14118,62.0,"{""<5"":2,""5-10"":11,""11-20"":15,""21-60"":56,""61-120"":44,""121-240"":27,"">240"":18}","{""Dunkin'"":5,""T.J. Maxx"":4,""Starbucks"":4,""Target"":1,""Chipotle Mexican Grill"":1,""Taco Bell"":1,""The Home Depot"":1,""Baskin Robbins"":1,""Costco"":1,""HomeGoods"":1,""Burger King"":1,""Swerve Fitness"":1,""Morton Williams Supermarkets"":1,""Harmon Face Values"":1,""McDonald's"":1,""CITGO"":1,""Pret A Manger"":1,""Subway"":1,""H&M (Hennes & Mauritz)"":1,""Duane Reade by Walgreens"":1}","{""Starbucks"":46,""Dunkin'"":44,""McDonald's"":31,""BP"":24,""T.J. Maxx"":22,""CVS"":19,""Sunoco"":19,""Target"":19,""Subway"":19,""The Home Depot"":18,""Baskin Robbins"":16,""Shell Oil"":16,""Mobil"":15,""Costco"":15,""Speedway"":12,""Walgreens"":12,""Stop & Shop"":11,""BJ's Wholesale Club"":11,""Burger King"":11,""Walmart"":10}","[4,0,0,0,0,0,6,18,19,33,46,40,37,44,49,39,31,17,19,16,14,11,7,6]","{""Monday"":28,""Tuesday"":23,""Wednesday"":30,""Thursday"":34,""Friday"":23,""Saturday"":28,""Sunday"":7}","{""android"":47,""ios"":81}",360610054001,"{""360810208001"":7,""360470551001"":6,""360610097004"":5,""360610082002"":4,""360470589002"":4,""360610058001"":4,""360470190001"":4,""360810180001"":4,""360593001004"":4,""340170185003"":4,""360050413007"":4,""340297132021"":4,""360810619002"":4,""291892177013"":4,""360610155002"":4,""360470217002"":4,""360810361001"":4,""360810539002"":4,""360811617001"":4,""340230080014"":4,""481576729001"":4,""360594107003"":4,""360470784001"":4,""360470542001"":4,""340030151001"":4,""360810741003"":4,""060371439011"":4,""360593001001"":4,""360470350001"":4,""360810871001"":4,""360610014022"":4,""360610024001"":4}","{""360810998022"":6,""360610024001"":5,""360610052001"":5,""360610054001"":5,""360470730001"":5,""360850128051"":4,""360810619002"":4,""360610048001"":4,""360471116002"":4,""360470217002"":4,""360610058001"":4,""420912060042"":4,""360470724001"":4,""360050086001"":4,""360594107003"":4,""360810481004"":4,""360470551001"":4,""360610155002"":4,""360610097004"":4,""360470569001"":4,""360610094001"":4,""360610171006"":4,""360610082002"":4,""340170185003"":4,""360610060001"":4,""360810158022"":4,""360850156033"":4,""360050161001"":4,""360593037002"":4}"
zzw-226@627-wbv-gp9,,Ecstatic Dance,,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,,713940,40.754179,-73.991735,265 W 37th St Fl 17,New York,NY,10018,US,,,,,2019-07,POLYGON,2021-07-01T00:00:00-04:00,2021-08-01T00:00:00-04:00,19,19,"[1,4,0,1,0,0,0,2,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1]","{""360610214001"":4,""340311249001"":4}","{""US"":18}",17109,76.0,"{""<5"":0,""5-10"":2,""11-20"":4,""21-60"":1,""61-120"":7,""121-240"":3,"">240"":2}","{""Dunkin'"":16,""Starbucks"":11,""Hyatt Regency"":5,""Boston Market"":5,""Pure Barre"":5,""Taco Bell"":5,""Edible Arrangements"":5,""Papa John's"":5,""Ford Motor Company"":5,""CubeSmart"":5,""DoubleTree by Hilton"":5,""Blue Bottle Coffee"":5,""F45 Training"":5}","{""Dunkin'"":53,""BP"":26,""Starbucks"":26,""Target"":21,""Shell Oil"":21,""Subway"":21,""Popeyes Louisiana Kitchen"":16,""Wendy's"":16,""Burger King"":16,""McDonald's"":16,""Dollar Tree"":16,""Circle K Gas"":11,""Walmart"":11,""Trader Joe's"":11,""H Mart"":11,""Shake Shack"":11,""Lowe's"":11,""Ben & Jerry's"":11,""Edible Arrangements"":11,""Speedway"":11}","[1,1,1,1,1,1,2,1,3,5,7,6,3,3,4,4,3,4,5,2,2,3,3,1]","{""Monday"":0,""Tuesday"":3,""Wednesday"":3,""Thursday"":4,""Friday"":4,""Saturday"":3,""Sunday"":2}","{""android"":10,""ios"":4}",360610109001,"{""340311249001"":4,""120530412031"":4}","{""340170144004"":4,""360050215023"":4,""360050462021"":4}"
2jk-222@627-s8r-rx5,,LS Fitness,,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,,713940,40.757004,-73.968323,230 E 53rd St Apt 2,New York,NY,10022,US,+17185789817,,,,2019-07,POLYGON,2021-07-01T00:00:00-04:00,2021-08-01T00:00:00-04:00,27,21,"[1,0,0,4,0,2,0,0,0,0,0,1,1,1,3,0,1,0,2,1,1,1,0,1,0,1,4,0,1,0,1]","{""360610098002"":4,""121030250112"":4,""361190023002"":4,""360610098006"":4}","{""US"":17}",22883,62.0,"{""<5"":0,""5-10"":1,""11-20"":4,""21-60"":8,""61-120"":7,""121-240"":2,"">240"":5}","{""Starbucks"":7,""Dunkin'"":7,""Verizon Wireless"":4,""Four Seasons Hotels and Resorts"":4,""Paris Baguette"":4,""T.J. Maxx"":4,""Joe & The Juice"":4,""Hilton Garden Inn"":4,""CVS"":4,""Subway"":4}","{""Starbucks"":48,""Subway"":43,""Dunkin'"":38,""CVS"":29,""McDonald's"":24,""Chipotle Mexican Grill"":19,""The Home Depot"":19,""Wendy's"":19,""Chick-fil-A"":19,""Hilton Garden Inn"":19,""Juice Press"":19,""Target"":14,""T.J. Maxx"":14,""Baskin Robbins"":14,""Sunoco"":14,""Shell Oil"":14,""Dollar Tree"":14,""Walmart"":10,""Simon mall"":10,""Goodwill Industries"":10}","[2,2,3,2,1,1,1,1,2,6,6,6,9,10,6,5,8,6,3,1,2,4,3,2]","{""Monday"":4,""Tuesday"":8,""Wednesday"":2,""Thursday"":6,""Friday"":0,""Saturday"":3,""Sunday"":4}","{""android"":4,""ios"":13}",360610098002,"{""360610164003"":4,""361190023002"":4,""360594089005"":4}","{""120110601213"":4,""360610098006"":4,""360470251001"":4}"
