"placekey","parent_placekey","location_name","safegraph_brand_ids","brands","top_category","sub_category","category_tags","naics_code","latitude","longitude","street_address","city","region","postal_code","iso_country_code","phone_number","open_hours","opened_on","closed_on","tracking_closed_since","geometry_type","date_range_start","date_range_end","raw_visit_counts","raw_visitor_counts","visits_by_day","visitor_home_cbgs","visitor_country_of_origin","distance_from_home","median_dwell","bucketed_dwell_times","related_same_day_brand","related_same_month_brand","popularity_by_hour","popularity_by_day","device_type","poi_cbg","visitor_home_aggregation","visitor_daytime_cbgs"
22w-223@627-wbn-m6k,22b-222@627-s8j-ht9,SLT,SG_BRAND_231910c412e767bd,SLT,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,,713940,40.739693,-74.001822,255 W 14th St,New York,NY,10011,US,+12126913237,,,,2019-07,POLYGON,2021-08-01T00:00:00-04:00,2021-09-01T00:00:00-04:00,115,83,"[1,2,5,5,8,5,1,4,4,3,4,8,3,3,1,1,6,4,3,1,6,2,4,3,5,1,6,5,1,6,4]","{""360810549004"":5,""360050407013"":4,""360050076005"":4,""360850181003"":4,""340030313001"":4,""340170061005"":4,""360610061003"":4,""361190073001"":4,""121170216161"":4,""360470527002"":4,""360471172022"":4,""360050059021"":4,""360594099002"":4,""360470434001"":4,""421070005004"":4,""360050407024"":4,""360810972043"":4,""360050141003"":4,""360810942011"":4}","{""US"":79}",14731,41.0,"{""<5"":1,""5-10"":15,""11-20"":17,""21-60"":42,""61-120"":26,""121-240"":8,"">240"":6}","{""Starbucks"":6,""Dunkin'"":4,""McDonald's"":4,""Shell Oil"":3,""Chopt Creative Salad"":2,""CrossFit"":2,""Golden Krust Caribbean Bakery and Grill"":2,""Walgreens"":2,""Juice Press"":2,""Sunoco"":2,""Pret A Manger"":2,""Dollar Tree"":2,""Petco"":1,""Hallmark Cards"":1,""Villa Italian Kitchen"":1,""Trader Joe's"":1,""Target"":1,""Chipotle Mexican Grill"":1,""Bluestone Lane"":1,""Planet Fitness"":1}","{""Dunkin'"":54,""Starbucks"":51,""McDonald's"":36,""BP"":24,""CVS"":20,""Target"":18,""Baskin Robbins"":18,""Subway"":18,""Mobil"":17,""Walgreens"":17,""The Home Depot"":16,""Shell Oil"":16,""Chipotle Mexican Grill"":14,""Walmart"":13,""7-Eleven"":13,""Shake Shack"":11,""Popeyes Louisiana Kitchen"":11,""C Town Supermarkets"":11,""Dollar Tree"":11,""T.J. Maxx"":10}","[6,8,8,5,3,5,7,10,11,14,20,18,13,10,16,15,16,14,9,5,5,10,11,10]","{""Monday"":17,""Tuesday"":21,""Wednesday"":18,""Thursday"":20,""Friday"":15,""Saturday"":15,""Sunday"":9}","{""android"":38,""ios"":43}",360610081006,"{""36047038700"":7,""34041032300"":4,""36061008100"":4,""34027045200"":4,""12117021616"":4,""36085018100"":4,""36081057700"":4,""36103200902"":4,""36005005902"":4,""36047070000"":4,""CA:48060058"":4,""36005040701"":4,""36061020300"":4,""34031175602"":4,""36005007600"":4}","{""360270602022"":6,""360610062001"":4,""360850181003"":4,""361190073001"":4,""360610054002"":4,""360610224001"":4,""120860093122"":4,""360470656001"":4,""360050383011"":4,""120950165101"":4,""340410323002"":4,""360050431004"":4,""360810621002"":4,""360470958002"":4,""360471130003"":4,""360610026022"":4}"
254-223@627-s8q-wzf,zzw-22f@627-s8q-wzf,Stretch Relief,,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,,713940,40.762127,-73.968805,133 E 58th St Ste 811,New York,NY,10022,US,,,,,2019-07,POLYGON,,,,,,,,,,,,,,,,,,
22y-223@627-s8r-rx5,225-226@627-s8r-rx5,Alvin Rodriguez Personal Trainer,,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,,713940,40.757607,-73.967847,226 E 54th St Ste 501,New York,NY,10022,US,+19175015408,,,,2019-07,POLYGON,2021-08-01T00:00:00-04:00,2021-09-01T00:00:00-04:00,24,18,"[0,1,0,1,1,0,1,0,1,1,1,0,0,2,1,0,3,0,1,2,0,0,0,1,3,1,0,0,1,1,1]","{""361031469011"":4,""361190015042"":4,""361190083021"":4}","{""US"":17}",17362,41.0,"{""<5"":0,""5-10"":4,""11-20"":2,""21-60"":8,""61-120"":4,""121-240"":2,"">240"":4}","{""Pret A Manger"":8,""BP"":4,""New York Sports Club"":4,""SoulCycle"":4,""Starbucks"":4,""Party City"":4,""Barnes and Noble College"":4,""Sears Home Services"":4,""Rosa Mexicano"":4,""AT&T"":4,""CVS"":4,""Charlotte Tilbury"":4,""Juice Press"":4,""Courtyard by Marriott"":4,""Paper Source"":4,""Dunkin'"":4}","{""Dunkin'"":44,""Starbucks"":39,""Chipotle Mexican Grill"":33,""Subway"":33,""Baskin Robbins"":28,""SoulCycle"":28,""McDonald's"":28,""CVS"":28,""Target"":22,""Simon mall"":22,""BP"":22,""Staples"":22,""Costco"":22,""CITGO"":22,""Pret A Manger"":22,""Shell Oil"":22,""Advance Auto Parts"":17,""Planet Fitness"":17,""Taco Bell"":17,""T.J. Maxx"":17}","[2,3,2,1,1,2,4,4,4,4,4,5,6,3,3,2,1,4,3,1,2,2,2,4]","{""Monday"":3,""Tuesday"":6,""Wednesday"":5,""Thursday"":3,""Friday"":2,""Saturday"":3,""Sunday"":2}","{""android"":8,""ios"":11}",360610098001,"{""36047087200"":4,""36105950800"":4,""36061009800"":4,""13135050713"":4,""36061014200"":4}","{""361190083021"":4,""361031905021"":4,""360610160022"":4,""090159025002"":4}"
22y-222@627-s4r-kpv,,Best Qi Gong Tui Na,,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,,713940,40.783753,-73.982391,308 W 78th St,New York,NY,10021,US,+12128796835,"{ ""Mon"": [[""11:00"", ""22:00""]], ""Tue"": [[""11:00"", ""22:00""]], ""Wed"": [[""11:00"", ""22:00""]], ""Thu"": [[""11:00"", ""22:00""]], ""Fri"": [[""11:00"", ""22:00""]], ""Sat"": [[""11:00"", ""22:00""]], ""Sun"": [[""11:00"", ""22:00""]] }",,,2019-07,POLYGON,2021-08-01T00:00:00-04:00,2021-09-01T00:00:00-04:00,356,165,"[3,8,14,10,21,9,5,7,12,10,9,13,6,11,2,15,8,12,19,8,11,10,18,12,15,17,13,15,10,12,21]","{""360610163001"":7,""361190083024"":7,""340130035002"":5,""360810551002"":4,""360610167004"":4,""360610047002"":4,""360810267002"":4,""320030032231"":4,""360610167002"":4,""360610187004"":4,""250010113003"":4,""360610171003"":4,""340170139002"":4,""360470946003"":4,""360593011012"":4,""361059520003"":4,""360811227013"":4,""360850244022"":4,""110010050022"":4,""360810365002"":4,""340390355002"":4,""360470432001"":4,""360810120002"":4,""360850319012"":4,""361031470041"":4,""330099616024"":4,""361190059021"":4,""420912043001"":4,""360810122002"":4,""360271500033"":4,""360594120004"":4,""420792170012"":4,""360470550003"":4}","{""US"":145}",18787,83.5,"{""<5"":4,""5-10"":45,""11-20"":29,""21-60"":76,""61-120"":48,""121-240"":47,"">240"":107}","{""Starbucks"":4,""Dunkin'"":3,""Mobil"":2,""BP"":2,""Flywheel"":2,""Le Pain Quotidien"":1,""UBS"":1,""Shell Oil"":1,""Subway"":1,""Bluestone Lane"":1,""Shake Shack"":1,""Speedway"":1,""7-Eleven"":1,""Mr Chow"":1,""McDonald's"":1,""Sunoco"":1,""Petco"":1,""Superfresh"":1,""Club Pilates"":1,""Taco Bell"":1}","{""Starbucks"":41,""Dunkin'"":38,""BP"":26,""McDonald's"":25,""Sunoco"":22,""Mobil"":21,""CVS"":21,""Subway"":20,""Target"":19,""The Home Depot"":19,""Shell Oil"":18,""7-Eleven"":16,""Walgreens"":15,""Walmart"":15,""Chipotle Mexican Grill"":13,""Costco"":13,""Baskin Robbins"":13,""Burger King"":12,""Simon mall"":10,""Staples"":9}","[80,75,76,76,77,79,78,89,99,106,106,100,105,91,68,69,54,53,58,61,64,83,88,84]","{""Monday"":65,""Tuesday"":65,""Wednesday"":46,""Thursday"":70,""Friday"":36,""Saturday"":42,""Sunday"":32}","{""android"":75,""ios"":84}",360610163001,"{""36061016300"":11,""34025810101"":5,""34017002400"":4,""36047101200"":4,""36103190705"":4,""25001011300"":4,""34029713700"":4,""36103190502"":4,""34017013900"":4,""36061016600"":4,""42091204300"":4,""36081003100"":4,""36119005300"":4,""36061015500"":4,""34023007908"":4,""36081061301"":4,""36005021302"":4,""42089300311"":4,""34005704302"":4,""36061017500"":4,""36103190704"":4,""36085018702"":4,""36047055000"":4,""36059301101"":4,""36061018700"":4,""36081048100"":4,""36061016700"":4,""36081026700"":4,""36061019100"":4,""36061004700"":4,""36061007100"":4,""36081008600"":4,""36103147004"":4}","{""340170139002"":5,""060371894003"":4,""361190101003"":4,""360610163002"":4,""360850133021"":4,""360610163001"":4,""361031907071"":4,""360470432001"":4,""361031470041"":4,""360850244022"":4,""420912043001"":4,""360870116011"":4,""090091903031"":4,""360470798023"":4,""361190083024"":4,""360610094001"":4,""360610167002"":4,""360050213023"":4,""360610183003"":4,""361031907044"":4,""110010101002"":4,""360610163003"":4,""360810483001"":4,""360610163004"":4,""360593011012"":4,""360610112011"":4,""360810601002"":4,""361190118003"":4,""360810657021"":4,""340297137001"":4,""361190053003"":4,""360811227013"":4,""360610163005"":4}"
22t-222@627-s4v-835,,Liberated Fitness,,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,,713940,40.801296,-73.961143,1005 Columbus Ave,New York,NY,10025,US,+18578916133,"{ ""Mon"": [[""6:00"", ""21:00""]], ""Tue"": [[""6:00"", ""21:00""]], ""Wed"": [[""6:00"", ""21:00""]], ""Thu"": [[""6:00"", ""21:00""]], ""Fri"": [[""6:00"", ""21:00""]], ""Sat"": [[""6:00"", ""12:00""]], ""Sun"": [[""12:00"", ""18:00""]] }",,,2019-07,POLYGON,2021-08-01T00:00:00-04:00,2021-09-01T00:00:00-04:00,75,68,"[3,4,1,4,2,1,2,2,1,2,2,2,1,4,4,1,1,3,5,1,4,0,4,1,3,1,4,4,2,2,4]","{""080010600001"":6,""360610189003"":6,""360870115041"":4,""360610200002"":4,""360050215021"":4,""360050177013"":4,""360610177005"":4,""360610195005"":4}","{""US"":57}",7422,48.0,"{""<5"":0,""5-10"":7,""11-20"":6,""21-60"":36,""61-120"":21,""121-240"":3,"">240"":2}","{""McDonald's"":7,""Dunkin'"":7,""Subway"":6,""BP"":3,""Baskin Robbins"":3,""Shell Oil"":3,""Toyota"":1,""Zara"":1,""Target"":1,""Argo Tea"":1,""T.J. Maxx"":1,""Hard Rock Cafe"":1,""Design Within Reach (DWR)"":1,""Bolla Market"":1,""7-Eleven"":1,""Mack Trucks"":1,""Starbucks"":1,""Mobil"":1,""Volvo Trucks"":1,""Dig Inn"":1}","{""Dunkin'"":35,""Starbucks"":32,""McDonald's"":31,""Subway"":28,""Target"":24,""BP"":24,""Chipotle Mexican Grill"":22,""Sunoco"":22,""Shell Oil"":21,""Burger King"":19,""CVS"":19,""Dollar Tree"":19,""Walmart"":18,""The Home Depot"":13,""7-Eleven"":13,""T.J. Maxx"":12,""Baskin Robbins"":12,""GameStop"":10,""Wendy's"":10,""Mobil"":10}","[3,2,5,4,3,3,7,7,5,4,6,7,6,6,4,6,3,10,10,11,15,16,9,5]","{""Monday"":12,""Tuesday"":9,""Wednesday"":12,""Thursday"":10,""Friday"":7,""Saturday"":14,""Sunday"":11}","{""android"":33,""ios"":31}",360610193004,"{""36005043000"":4,""36061018900"":4,""36061022400"":4,""36061019300"":4,""36047061004"":4,""34031124800"":4}","{""360594051002"":6,""360610181003"":6,""360610189003"":5,""360810507001"":4,""360870115041"":4,""360610195005"":4,""360610207012"":4,""360050370002"":4,""360610067001"":4,""060377023001"":4,""340311248002"":4,""360610200002"":4,""360595203002"":4,""360470610045"":4,""080010600001"":4,""371830540083"":4,""360050177013"":4,""360610215001"":4,""360610208001"":4,""360595179022"":4}"
222-22b@627-s8r-y35,222-229@627-s8r-y35,The Trump Spa,,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,,713940,40.768976,-73.98148,1 Central Park W,New York,NY,10023,US,,"{ ""Mon"": [[""10:00"", ""21:00""]], ""Tue"": [[""10:00"", ""21:00""]], ""Wed"": [[""10:00"", ""21:00""]], ""Thu"": [[""10:00"", ""21:00""]], ""Fri"": [[""10:00"", ""21:00""]], ""Sat"": [[""10:00"", ""21:00""]], ""Sun"": [[""10:00"", ""21:00""]] }",,,2019-07,POLYGON,2021-08-01T00:00:00-04:00,2021-09-01T00:00:00-04:00,659,447,"[18,13,34,20,24,34,18,28,19,19,24,18,19,20,18,18,20,22,26,17,29,21,21,27,19,16,13,28,12,24,20]","{""360610145003"":7,""360470882004"":6,""060750123022"":6,""360810721004"":6,""360610088004"":5,""510594602002"":4,""360610271002"":4,""484530024352"":4,""361032009012"":4,""360610236004"":4,""360610143001"":4,""360050223002"":4,""360470196003"":4,""360610072002"":4,""360610173007"":4,""360470440003"":4,""360593004002"":4,""120111103012"":4,""360610133002"":4,""360470556001"":4,""360850114012"":4,""360810098001"":4,""360610153002"":4,""360811451021"":4,""360610177005"":4,""360610064003"":4,""360610209011"":4,""360210010004"":4,""360610115001"":4,""481210201052"":4,""511790105031"":4,""360594163001"":4,""340312462033"":4,""360850146081"":4,""360610151004"":4,""360050323004"":4,""361031907073"":4,""171118709043"":4,""361190024033"":4,""360610287003"":4,""360470628001"":4,""360610154003"":4,""060730133141"":4,""340270457042"":4,""360610173004"":4,""340030202002"":4,""360610191003"":4,""360810157001"":4,""410670310054"":4,""360595192004"":4,""290430203061"":4,""361190053002"":4,""360050161001"":4,""360594142011"":4,""360610165001"":4,""340258015002"":4,""360810036001"":4,""360050350002"":4,""360610092001"":4,""360610303003"":4,""340258106003"":4,""340297225001"":4,""360595176004"":4,""360610071003"":4,""360810151002"":4,""360610115002"":4,""360610273001"":4,""360050223004"":4,""090010101023"":4,""060375743002"":4,""360050405011"":4,""360810515003"":4,""340010101013"":4,""360050273003"":4,""060372227001"":4,""120860106131"":4,""360470136004"":4,""421010031002"":4,""360610185002"":4,""360610231001"":4,""360610055013"":4,""360050195001"":4,""360810291002"":4,""390572106011"":4}","{""US"":393}",17403,34.0,"{""<5"":15,""5-10"":69,""11-20"":125,""21-60"":248,""61-120"":106,""121-240"":69,"">240"":27}","{""Starbucks"":8,""TRUMP Hotels"":7,""Dunkin'"":4,""Le Pain Quotidien"":3,""Subway"":3,""McDonald's"":2,""Mandarin Oriental Hotels"":2,""Chipotle Mexican Grill"":2,""CVS"":1,""BP"":1,""Morgenthal Frederics"":1,""Shell Oil"":1,""Target"":1,""Baskin Robbins"":1,""Hampton"":1,""Chick-fil-A"":1,""Ripley's Entertainment Inc"":1,""Paris Baguette"":1,""Barnes and Noble College"":1,""Rite Aid"":1}","{""Starbucks"":46,""McDonald's"":33,""Dunkin'"":29,""Target"":22,""Subway"":19,""Walmart"":18,""Walgreens"":17,""Simon mall"":16,""CVS"":16,""Shell Oil"":16,""BP"":15,""Chipotle Mexican Grill"":13,""7-Eleven"":11,""Chick-fil-A"":11,""Sunoco"":11,""Mobil"":10,""T.J. Maxx"":10,""Costco"":10,""TRUMP Hotels"":10,""Baskin Robbins"":10}","[26,17,20,25,31,52,62,74,38,42,40,38,57,74,89,85,97,87,100,85,58,72,65,57]","{""Monday"":95,""Tuesday"":120,""Wednesday"":85,""Thursday"":84,""Friday"":83,""Saturday"":95,""Sunday"":97}","{""android"":143,""ios"":304}",360610145003,"{""12115001704"":7,""36061016100"":7,""29043020306"":7,""36047076600"":6,""36061014500"":6,""36061013100"":6,""36061013300"":6,""36119000500"":6,""36061015300"":6,""36061028700"":6,""36081099802"":6,""36061011500"":6,""36061018100"":5,""36005040302"":5,""11001002702"":4,""12011110301"":4,""36119012303"":4,""36061024500"":4,""08014030200"":4,""36081089200"":4,""36047014500"":4,""36061005800"":4,""34035052700"":4,""34003012001"":4,""36081018101"":4,""36103147300"":4,""36005022500"":4,""36061030300"":4,""25001012700"":4,""34025801500"":4,""42101019000"":4,""36005042901"":4,""41067031005"":4,""36085014608"":4,""36005017702"":4,""12011060603"":4,""42101031200"":4,""36061005501"":4,""13057090200"":4,""42017105400"":4,""36047013600"":4,""36047033000"":4,""36047067200"":4,""36059413200"":4,""36081030600"":4,""06037269000"":4,""51041100927"":4,""36005025300"":4,""48453002435"":4,""36081072100"":4,""42041012100"":4,""36061027300"":4,""36061017300"":4,""36061009200"":4,""13121009700"":4,""36047018000"":4,""36061015100"":4,""36005017300"":4,""12011050702"":4,""12086010613"":4,""34003017300"":4,""36061023600"":4,""48453001773"":4,""36081056700"":4,""05143010509"":4,""09001010102"":4,""36103158704"":4,""36081046800"":4,""36061003300"":4,""06073011100"":4,""36005020900"":4,""34007607506"":4,""36061022500"":4,""36005041900"":4,""25009254402"":4,""34025801100"":4,""42097080800"":4,""36047094402"":4,""34031124401"":4,""12086009039"":4,""36005022300"":4,""36061017100"":4,""36081015100"":4,""26147631600"":4,""36061008800"":4,""36081088400"":4,""36005016100"":4,""36047030900"":4,""06073013314"":4,""36005043100"":4,""36059303600"":4,""12081001907"":4,""36059416300"":4,""36081003600"":4,""36119002800"":4,""36047010800"":4,""36061007100"":4,""36061023000"":4,""36047059000"":4,""36005019500"":4}","{""360610145003"":8,""240317012191"":7,""510594602002"":6,""340210033022"":6,""360610186001"":5,""340270457042"":5,""360610158011"":5,""060290031231"":4,""511539013032"":4,""360470234003"":4,""120860106131"":4,""360050403041"":4,""360610317044"":4,""060750102003"":4,""340030173002"":4,""360610145004"":4,""360610299002"":4,""361190053002"":4,""120110507022"":4,""360610143001"":4,""360470556001"":4,""360610273001"":4,""360610231001"":4,""420171054003"":4,""360810036001"":4,""360810236002"":4,""360610049003"":4,""360050273003"":4,""360610064003"":4,""360610012001"":4,""361190024033"":4,""360050229015"":4,""090010101023"":4,""060730133141"":4,""360610015011"":4,""340270417042"":4,""360595192004"":4,""360610149001"":4,""360610099001"":4,""360610089002"":4,""250250705001"":4,""060590423191"":4,""360594105006"":4,""510411009273"":4,""060590626433"":4,""360610137004"":4,""361190071003"":4,""360610071003"":4,""360610072002"":4,""360610303001"":4,""460279657001"":4,""340258106003"":4,""340170005003"":4,""360594118006"":4,""390572106012"":4,""360810468002"":4,""360594085001"":4,""360610115002"":4,""360610161004"":4,""360810892005"":4,""360610139005"":4,""121150017042"":4,""360810291002"":4,""340258099012"":4,""360595185012"":4,""190610004003"":4,""360050251004"":4,""360610151004"":4,""361190103001"":4,""360470136004"":4,""360610220005"":4,""360850114012"":4,""421010312003"":4,""360610173004"":4,""482011000001"":4,""361031224032"":4,""360610171001"":4,""340258015002"":4,""360610191003"":4,""360610185002"":4,""360610100002"":4,""540379724021"":4,""290430203062"":4,""132171002011"":4}"
zzw-22s@627-s8h-y9z,,Turner PR,,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,,713940,40.744841,-73.987977,246 5th Ave,New York,NY,10001,US,+12128891700,,,,2019-07,POLYGON,2021-08-01T00:00:00-04:00,2021-09-01T00:00:00-04:00,104,93,"[2,4,2,0,2,4,0,7,2,3,6,1,4,4,3,6,5,2,2,3,6,4,4,8,1,3,3,3,5,5,0]","{""360610062002"":6,""420912019025"":4,""360610072002"":4,""360593018005"":4,""090012109003"":4,""121113808001"":4,""360594062021"":4,""060730215001"":4,""340030441004"":4,""340170076001"":4,""040132168333"":4,""361031237011"":4,""360470600005"":4,""510594151001"":4,""480850303051"":4}","{""US"":88}",28625,50.5,"{""<5"":0,""5-10"":1,""11-20"":17,""21-60"":43,""61-120"":34,""121-240"":8,"">240"":1}","{""Starbucks"":9,""Ripley's Entertainment Inc"":5,""Dunkin'"":5,""Chipotle Mexican Grill"":2,""Le Pain Quotidien"":2,""Au Bon Pain"":2,""Cha Cha Matcha"":2,""Dallas BBQ"":2,""The North Face"":2,""TRYP by Wyndham"":2,""Exxon Mobil"":2,""Subway"":2,""Arby's"":2,""Ace Hotel"":1,""Dave & Buster's"":1,""Duane Reade by Walgreens"":1,""Disney Store"":1,""Dos Toros Taqueria"":1,""Fusion Academy"":1,""Sheraton Hotels & Resorts"":1}","{""Starbucks"":55,""Dunkin'"":35,""Target"":30,""McDonald's"":29,""Simon mall"":25,""Subway"":24,""CVS"":23,""Walgreens"":17,""Chipotle Mexican Grill"":15,""BP"":15,""Sunoco"":15,""Walmart"":14,""7-Eleven"":14,""Exxon Mobil"":14,""Chevron"":13,""Mobil"":13,""Costco"":12,""Burger King"":12,""Shell Oil"":12,""T.J. Maxx"":11}","[4,0,0,0,0,0,2,2,3,6,6,10,14,9,12,13,12,15,22,19,15,15,15,12]","{""Monday"":21,""Tuesday"":18,""Wednesday"":9,""Thursday"":8,""Friday"":14,""Saturday"":13,""Sunday"":21}","{""android"":28,""ios"":61}",360610058001,"{""51059415100"":5,""36061019000"":5,""36061005800"":4,""36061013100"":4,""12099007754"":4,""36061031704"":4,""36059411500"":4,""09001050500"":4,""12111380800"":4,""36061007200"":4,""36061015400"":4,""06037135102"":4,""36061000700"":4,""34035053404"":4,""36061010100"":4,""22109001500"":4}","{""361031702011"":4,""360610056001"":4,""120990077542"":4,""360610095001"":4,""360610074003"":4,""360259712002"":4,""360470264004"":4,""340030441004"":4,""360610116003"":4,""360610118008"":4,""360594161002"":4}"
226-225@627-wbz-t5f,,Workout With Ellen,,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,,713940,40.706336,-74.010647,15 Broad St,New York,NY,10005,US,+16462852176,,,,2019-07,POLYGON,2021-08-01T00:00:00-04:00,2021-09-01T00:00:00-04:00,339,145,"[12,13,10,14,12,8,9,7,12,16,19,19,22,13,8,14,10,10,8,8,13,5,8,13,7,10,8,7,8,4,12]","{""360610007001"":12,""011170303314"":7,""421039508021"":5,""360610013002"":4,""420691118006"":4,""360550123061"":4,""391535335011"":4,""340230045004"":4,""360594105003"":4,""360850128041"":4,""360850146052"":4,""482030205023"":4,""360610015022"":4,""060590626204"":4,""060590525233"":4,""360810459002"":4,""120860078062"":4,""340258125021"":4,""360470112001"":4,""360470296002"":4,""360593009004"":4,""280890304002"":4}","{""US"":129}",14838,80.0,"{""<5"":2,""5-10"":17,""11-20"":40,""21-60"":82,""61-120"":62,""121-240"":81,"">240"":55}","{""Blue Bottle Coffee"":8,""Hermès"":5,""Starbucks"":3,""Epicierie Boulud"":3,""Planet Fitness"":2,""Westfield"":2,""McDonald's"":2,""Just Salad"":2,""Dunkin'"":2,""T.J. Maxx"":1,""United States Postal Service (USPS)"":1,""Juice Press"":1,""Target"":1,""Bluestone Lane"":1,""Equinox Fitness Clubs"":1,""SoulCycle"":1,""Walgreens"":1,""Days Inn"":1,""Camper"":1,""Subway"":1}","{""Starbucks"":44,""Dunkin'"":37,""McDonald's"":34,""Subway"":29,""CVS"":24,""Target"":23,""Blue Bottle Coffee"":22,""Hermès"":17,""7-Eleven"":16,""Walgreens"":16,""Mobil"":15,""Walmart"":14,""Chipotle Mexican Grill"":14,""BP"":14,""Shell Oil"":14,""Baskin Robbins"":14,""Sunoco"":14,""Costco"":13,""Taco Bell"":12,""T.J. Maxx"":12}","[23,21,23,24,24,22,23,29,51,67,68,58,47,58,68,75,75,72,82,69,57,56,52,44]","{""Monday"":51,""Tuesday"":61,""Wednesday"":50,""Thursday"":49,""Friday"":46,""Saturday"":42,""Sunday"":40}","{""android"":76,""ios"":68}",360610007001,"{""36061000700"":11,""36047008200"":5,""06111008101"":4,""36047011200"":4,""36061004400"":4,""36047034900"":4,""36059300900"":4,""01117030331"":4,""36061001300"":4,""42095018001"":4,""36047029100"":4,""36081144100"":4,""41017000600"":4,""36103134703"":4,""36059405900"":4,""36061008601"":4,""09001042800"":4,""36061001002"":4,""34017005600"":4,""36061031704"":4,""36059521400"":4}","{""360610007001"":17,""484790016022"":4,""360810275002"":4,""360050274022"":4,""360610044002"":4,""361031347031"":4,""120090631074"":4,""360050181021"":4,""360610147001"":4,""060590525233"":4,""360610317043"":4,""360595207004"":4,""360470112001"":4,""360470076002"":4,""090010351004"":4,""360610013002"":4,""360610010023"":4,""360810665013"":4,""360050266013"":4,""420691012003"":4}"
23f-222@627-s8q-w6k,,Helen's Intensive Pilates,,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,,713940,40.763742,-73.97024,30 E 60th St Ste 802,New York,NY,10022,US,+12125930100,"{ ""Mon"": [[""6:00"", ""21:00""]], ""Tue"": [[""6:00"", ""21:00""]], ""Wed"": [[""6:00"", ""21:00""]], ""Thu"": [[""6:00"", ""21:00""]], ""Fri"": [[""6:00"", ""21:00""]], ""Sat"": [[""6:00"", ""18:00""]], ""Sun"": [[""6:00"", ""18:00""]] }",,,2019-07,POLYGON,2021-08-01T00:00:00-04:00,2021-09-01T00:00:00-04:00,58,39,"[0,2,2,2,4,7,0,0,1,6,4,3,2,1,0,4,4,2,1,3,0,0,3,3,1,1,1,0,0,1,0]","{""360810086002"":6,""360610108004"":4,""360610124001"":4,""360610155006"":4,""360593016001"":4,""360050264003"":4,""360610028001"":4,""360593009002"":4}","{""US"":38}",6930,59.0,"{""<5"":0,""5-10"":1,""11-20"":3,""21-60"":25,""61-120"":10,""121-240"":3,"">240"":16}","{""Starbucks"":5,""Dunkin'"":5,""C Town Supermarkets"":3,""Marshalls"":3,""P.C. Richard & Son"":2,""Tumi"":2,""Food Bazaar Supermarket"":2,""Alice and Olivia"":2,""Cumberland Farms"":2,""Speedway"":2,""Staples"":2,""Retro Fitness"":2,""J Mclaughlin"":2,""Haagen Dazs"":2,""Fendi"":2,""Montefiore"":2,""Rebag"":2,""BJ's Wholesale Club"":2,""Macy's Backstage"":2,""Gulf Oil"":2}","{""Starbucks"":46,""Dunkin'"":36,""The Home Depot"":26,""Walgreens"":23,""McDonald's"":23,""CVS"":23,""Target"":18,""Mobil"":18,""Sunoco"":18,""Simon mall"":13,""BP"":13,""Speedway"":13,""Baskin Robbins"":13,""Wendy's"":13,""ShopRite"":13,""Shell Oil"":13,""Subway"":13,""Key Food"":10,""Walmart"":10,""C Town Supermarkets"":10}","[0,0,0,0,0,1,0,15,20,28,31,26,23,18,17,19,13,2,1,1,1,0,0,0]","{""Monday"":11,""Tuesday"":15,""Wednesday"":9,""Thursday"":9,""Friday"":13,""Saturday"":1,""Sunday"":0}","{""android"":22,""ios"":16}",360610114011,"{""36027050205"":4,""36061012600"":4,""36081006900"":4,""36061013200"":4,""36081008600"":4,""36047005100"":4,""36047057100"":4,""36047030800"":4,""34019011600"":4}","{""360610155006"":4,""361031907062"":4,""360610132002"":4,""360470571003"":4,""361031908003"":4,""360810086002"":4,""360050285001"":4,""360810065012"":4,""340030154002"":4}"
